src,dst,importance
CCNE2,CCNT2,0.1944444444444444
SDE2,CCNT2,0.1875
ZNF34,CCNT2,0.1851851851851851
CCND3,CCNT2,0.1842105263157894
CCNF,CCNT2,0.1842105263157894
ELF3,CCNT2,0.1842105263157894
CKS2,CCNT2,0.1818181818181818
HIVEP1,CCNT2,0.1818181818181818
ETS2,CCNT2,0.1794871794871795
CREBRF,CCNT2,0.1785714285714285
CKS1B,CCNY,0.2727272727272727
CKS2,CCNY,0.2608695652173913
CCND2,CCNY,0.25
CCND3,CCNY,0.25
SPDYC,CCNY,0.25
CCNG2,CCNY,0.2352941176470588
CCNE1,CCNY,0.2333333333333333
CCNT2,CCNY,0.2258064516129032
CCNE2,CCNY,0.2222222222222222
CCNB1,CCNY,0.2162162162162162
CCNI,CCNY,0.2105263157894736
TMEM170B,CCNY,0.1875
SPDYA,CCNY,0.1818181818181818
CCNB2,CCNY,0.1785714285714285
CDCA4,CCNY,0.1764705882352941
FAM212A,CCNY,0.1764705882352941
CEP170,CCP110,0.25
CEP192,CCP110,0.217391304347826
GIGYF1,CCP110,0.2142857142857142
RILPL2,CCP110,0.1904761904761904
ARHGEF10,CCP110,0.1818181818181818
KIAA1731,CCP110,0.1739130434782608
PCNT,CCP110,0.1739130434782608
IFT88,CCP110,0.1724137931034483
AGBL2,CCP110,0.1666666666666666
AKAP10,CCP110,0.1666666666666666
ALPK1,CCP110,0.1666666666666666
ODF2L,CCP110,0.1666666666666666
SDCCAG8,CCP110,0.1666666666666666
SLAIN2,CCP110,0.1666666666666666
AKNA,CCP110,0.16
CCDC92,CCP110,0.1578947368421052
TSPAN31,CCPG1,0.3333333333333333
MFSD6,CCPG1,0.3
DNAJC4,CCPG1,0.2727272727272727
GLIPR1,CCPG1,0.2727272727272727
ORAI2,CCPG1,0.2727272727272727
PRAF2,CCPG1,0.2727272727272727
SSR1,CCPG1,0.2727272727272727
C19orf38,CCPG1,0.25
C20orf141,CCPG1,0.25
CCDC107,CCPG1,0.25
EVA1B,CCPG1,0.25
KRTCAP3,CCPG1,0.25
ORAI3,CCPG1,0.25
SERTAD1,CCPG1,0.25
SHISA4,CCPG1,0.25
SMCO1,CCPG1,0.25
ACKR2,CCR10,0.7307692307692307
CCRL2,CCR10,0.5833333333333334
CCR6,CCR10,0.3414634146341463
GPR75,CCR10,0.2727272727272727
MS4A2,CCR10,0.24
GPR35,CCR10,0.2222222222222222
C3AR1,CCR10,0.2121212121212121
LPAR2,CCR10,0.2068965517241379
C9orf47,CCR10,0.2058823529411764
GPR68,CCR10,0.2
TNFRSF4,CCR10,0.1935483870967742
NCR3,CCR10,0.1923076923076923
EMR2,CCR10,0.1875
TAS2R19,CCR10,0.1818181818181818
CD79B,CCR10,0.1724137931034483
GPR97,CCR10,0.1724137931034483
CCRL2,CCR6,0.3421052631578947
CCR10,CCR6,0.3414634146341463
ACKR2,CCR6,0.2888888888888888
CD83,CCR6,0.15
CD79B,CCR6,0.1463414634146341
CCR7,CCR6,0.144578313253012
LPAR2,CCR6,0.1428571428571428
GPR75,CCR6,0.1388888888888889
IL2RG,CCR6,0.1372549019607843
TNFRSF4,CCR6,0.1363636363636363
TNFRSF9,CCR6,0.131578947368421
CSF3R,CCR6,0.1304347826086956
MS4A2,CCR6,0.1282051282051282
GPR183,CCR6,0.1276595744680851
KISS1R,CCR6,0.125
CD226,CCR6,0.1224489795918367
CCR10,CCR7,0.1549295774647887
CCRL2,CCR7,0.1470588235294117
CCR6,CCR7,0.144578313253012
ACKR2,CCR7,0.1333333333333333
CCR10,CCRL2,0.5833333333333334
ACKR2,CCRL2,0.4642857142857143
CCR6,CCRL2,0.3421052631578947
GPR75,CCRL2,0.2631578947368421
MS4A2,CCRL2,0.2272727272727272
GPR35,CCRL2,0.2083333333333333
C3AR1,CCRL2,0.2
LTB4R,CCRL2,0.2
C9orf47,CCRL2,0.1935483870967742
LPAR2,CCRL2,0.1923076923076923
PTGER3,CCRL2,0.1923076923076923
GPR68,CCRL2,0.1818181818181818
TNFRSF4,CCRL2,0.1785714285714285
NCR3,CCRL2,0.1739130434782608
CD79B,CCRL2,0.1538461538461538
LTB4R2,CCRL2,0.1538461538461538
NAV1,CCSER2,0.375
CCDC69,CCSER2,0.25
FAM211A,CCSER2,0.25
MROH6,CCSER2,0.25
MROH8,CCSER2,0.25
NBPF15,CCSER2,0.25
NBPF16,CCSER2,0.25
SH2D4B,CCSER2,0.25
CLIP2,CCSER2,0.2222222222222222
PSRC1,CCSER2,0.2222222222222222
BSDC1,CCSER2,0.2
DNAJC12,CCSER2,0.2
LIMS3,CCSER2,0.2
NBPF1,CCSER2,0.2
NBPF10,CCSER2,0.2
PABPN1L,CCSER2,0.2
NDUFB6,CD14,0.2142857142857142
LY96,CD14,0.1666666666666666
NDUFA7,CD14,0.1627906976744186
TNFRSF14,CD160,0.1707317073170731
BTN3A1,CD160,0.15625
SLAMF6,CD160,0.15625
SIGLEC10,CD160,0.1515151515151515
CD244,CD160,0.1428571428571428
KIAA1024,CD160,0.125
PLXDC1,CD160,0.1212121212121212
CD226,CD160,0.119047619047619
ULBP2,CD160,0.1142857142857142
CDCP1,CD160,0.1111111111111111
EFNA1,CD160,0.1111111111111111
EGFL7,CD160,0.1111111111111111
SCARF2,CD163L1,0.375
TMPRSS15,CD163L1,0.3
CDCP1,CD163L1,0.2857142857142857
MUC15,CD163L1,0.25
C10orf128,CD163L1,0.2
C12orf23,CD163L1,0.2
C14orf37,CD163L1,0.2
C19orf77,CD163L1,0.2
C1orf162,CD163L1,0.2
C2orf82,CD163L1,0.2
C3orf18,CD163L1,0.2
C6orf1,CD163L1,0.2
CCDC168,CD163L1,0.2
EQTN,CD163L1,0.2
FNDC4,CD163L1,0.2
ICAM4,CD163L1,0.2
CSF3R,CD164,0.2413793103448276
SIGLEC6,CD164,0.217391304347826
CD79B,CD164,0.1923076923076923
FNBP1,CD164,0.1923076923076923
TNFRSF18,CD164,0.1923076923076923
ICAM4,CD164,0.1904761904761904
SIGLEC7,CD164,0.1904761904761904
ALCAM,CD164,0.1818181818181818
NRG4,CD164,0.1818181818181818
SIGLEC9,CD164,0.1818181818181818
IL32,CD164,0.1739130434782608
TNFRSF9,CD164,0.1739130434782608
MARCH8,CD164,0.1724137931034483
SELPLG,CD164,0.1724137931034483
ANTXR2,CD164,0.1666666666666666
CD320,CD164,0.1666666666666666
SIGLEC7,CD22,0.2307692307692307
SIGLEC9,CD22,0.2222222222222222
HCST,CD22,0.2142857142857142
SIGLEC6,CD22,0.2068965517241379
ICOSLG,CD22,0.2
SIGLEC10,CD22,0.1935483870967742
CD58,CD22,0.1818181818181818
ALCAM,CD22,0.1794871794871795
SELPLG,CD22,0.1714285714285714
CD276,CD22,0.1666666666666666
CLEC2D,CD22,0.1666666666666666
MOG,CD22,0.1666666666666666
BTN3A1,CD22,0.1612903225806451
KISS1R,CD22,0.1612903225806451
SLAMF6,CD22,0.1612903225806451
CD82,CD22,0.16
NCR3,CD226,0.1923076923076923
RGMB,CD226,0.1851851851851851
SLAMF6,CD226,0.1851851851851851
CSF3R,CD226,0.1818181818181818
CD53,CD226,0.1785714285714285
CD83,CD226,0.1785714285714285
CD79B,CD226,0.1724137931034483
TNFRSF18,CD226,0.1724137931034483
ALCAM,CD226,0.1666666666666666
CD244,CD226,0.1666666666666666
ICAM4,CD226,0.1666666666666666
IL2RB,CD226,0.1666666666666666
SIGLEC7,CD226,0.1666666666666666
GP6,CD226,0.1612903225806451
SIGLEC9,CD226,0.16
PTPRK,CD226,0.1590909090909091
BTN3A1,CD244,0.3157894736842105
SLAMF6,CD244,0.3157894736842105
CD7,CD244,0.2777777777777778
PAQR6,CD244,0.2666666666666666
ICOSLG,CD244,0.24
SIGLEC10,CD244,0.238095238095238
CD79B,CD244,0.2272727272727272
NRG4,CD244,0.2222222222222222
NPDC1,CD244,0.2142857142857142
SUSD3,CD244,0.2142857142857142
PAQR7,CD244,0.2105263157894736
TNFRSF9,CD244,0.2105263157894736
CD3D,CD244,0.2083333333333333
IL5RA,CD244,0.2083333333333333
CD276,CD244,0.2
CDCP1,CD244,0.2
BTN3A1,CD276,0.5
ICOSLG,CD276,0.35
MOG,CD276,0.3333333333333333
BTN2A2,CD276,0.3157894736842105
SLAMF6,CD276,0.3125
BTN2A1,CD276,0.3076923076923077
HCST,CD276,0.2666666666666666
C19orf38,CD276,0.2
C20orf141,CD276,0.2
CCDC107,CD276,0.2
CD244,CD276,0.2
EVA1B,CD276,0.2
KRTCAP3,CD276,0.2
SHISA4,CD276,0.2
SMCO1,CD276,0.2
TMCO4,CD276,0.2
TAX1BP3,CD2AP,0.1666666666666666
CTNNA2,CD2AP,0.1636363636363636
SLC9A3R2,CD2AP,0.16
SH3KBP1,CD2AP,0.1509433962264151
MYO6,CD2AP,0.1447368421052631
FLNB,CD2AP,0.1428571428571428
TLN2,CD2AP,0.1428571428571428
TP53BP2,CD2AP,0.1428571428571428
CDC42BPB,CD2AP,0.1403508771929824
CLIC1,CD2AP,0.135593220338983
CDC42BPA,CD2AP,0.1320754716981132
CTNNA1,CD2AP,0.131578947368421
CD53,CD2AP,0.1304347826086956
ALCAM,CD2AP,0.1296296296296296
NDRG1,CD2AP,0.125
SNX9,CD2AP,0.125
CD7,CD300A,0.15625
SLC2A3,CD300A,0.1521739130434782
NBEAL2,CD300A,0.1515151515151515
CDH15,CD300A,0.1388888888888889
MFSD6,CD300A,0.1379310344827586
PAQR6,CD300A,0.1379310344827586
CD58,CD300A,0.1351351351351351
TMEM63A,CD300A,0.1351351351351351
ATP6AP2,CD300A,0.1333333333333333
C19orf59,CD300A,0.1333333333333333
GLIPR1,CD300A,0.1333333333333333
GP6,CD300A,0.131578947368421
ORAI3,CD300A,0.1290322580645161
SIGLEC7,CD300A,0.1290322580645161
CKAP4,CD300A,0.1282051282051282
SELPLG,CD300A,0.1282051282051282
CUBN,CD320,0.2777777777777778
GYPC,CD320,0.2222222222222222
RHBDL1,CD320,0.2105263157894736
NENF,CD320,0.2083333333333333
NRG4,CD320,0.1904761904761904
REPS2,CD320,0.1818181818181818
GYPB,CD320,0.1764705882352941
HPCAL1,CD320,0.1764705882352941
CLEC2B,CD320,0.1739130434782608
CLEC2D,CD320,0.1739130434782608
NBEAL2,CD320,0.1739130434782608
SIGLEC6,CD320,0.1739130434782608
DPYSL2,CD320,0.1724137931034483
TOM1,CD320,0.1724137931034483
CD164,CD320,0.1666666666666666
CD82,CD320,0.1666666666666666
BROX,CD37,0.6
CD82,CD37,0.5
TSPAN31,CD37,0.5
GYPC,CD37,0.4285714285714285
PEBP4,CD37,0.4
RHBDL1,CD37,0.375
BEND7,CD37,0.3333333333333333
GSTCD,CD37,0.3333333333333333
GYPB,CD37,0.3333333333333333
HPCAL1,CD37,0.3333333333333333
PDZK1IP1,CD37,0.3333333333333333
UBL3,CD37,0.3333333333333333
CD53,CD37,0.3076923076923077
CFHR3,CD37,0.2857142857142857
FCGBP,CD37,0.2857142857142857
SH3BGRL3,CD37,0.2857142857142857
CD3G,CD3D,0.4615384615384615
BTN3A1,CD3D,0.3
ICOSLG,CD3D,0.28
CD79B,CD3D,0.2727272727272727
CLEC2B,CD3D,0.25
MS4A6A,CD3D,0.25
MS4A6E,CD3D,0.25
IL21R,CD3D,0.238095238095238
C19orf59,CD3D,0.2352941176470588
CD3E,CD3D,0.2307692307692307
MS4A3,CD3D,0.2222222222222222
SLC30A2,CD3D,0.217391304347826
CD69,CD3D,0.2105263157894736
PPAPDC1B,CD3D,0.2105263157894736
TP53I13,CD3D,0.2105263157894736
CD244,CD3D,0.2083333333333333
CD3G,CD3E,0.3333333333333333
CD3D,CD3E,0.2307692307692307
CD79B,CD3E,0.1272727272727272
CD80,CD3E,0.1269841269841269
ICOSLG,CD3E,0.1186440677966101
PTPRC,CD3E,0.1166666666666666
CD276,CD3E,0.1132075471698113
CLEC2B,CD3E,0.1132075471698113
CLEC2D,CD3E,0.1132075471698113
FCGR2A,CD3E,0.1132075471698113
ALCAM,CD3E,0.1111111111111111
BTN3A1,CD3E,0.1111111111111111
CD84,CD3E,0.1111111111111111
DNTTIP2,CD3EAP,0.2857142857142857
SPATS2L,CD3EAP,0.2857142857142857
UTP14A,CD3EAP,0.2666666666666666
HEATR1,CD3EAP,0.238095238095238
UBTF,CD3EAP,0.2272727272727272
ARGLU1,CD3EAP,0.2142857142857142
NOP16,CD3EAP,0.2142857142857142
NFKBIE,CD3EAP,0.2
NOL8,CD3EAP,0.2
STAG2,CD3EAP,0.1923076923076923
WDR43,CD3EAP,0.1904761904761904
BRWD1,CD3EAP,0.1875
MEX3B,CD3EAP,0.1875
PTRF,CD3EAP,0.1851851851851851
LIN28B,CD3EAP,0.1818181818181818
RPS10,CD3EAP,0.1818181818181818
CD3D,CD3G,0.4615384615384615
CD3E,CD3G,0.3333333333333333
CD79B,CD3G,0.2413793103448276
CLEC2B,CD3G,0.2222222222222222
ICOSLG,CD3G,0.2121212121212121
CD69,CD3G,0.1923076923076923
CD84,CD3G,0.1891891891891892
CLEC2D,CD3G,0.1785714285714285
FCGR2A,CD3G,0.1785714285714285
MS4A2,CD3G,0.1785714285714285
FCGR1A,CD3G,0.1764705882352941
BTN3A1,CD3G,0.1724137931034483
CLEC4A,CD3G,0.1714285714285714
GYPA,CD3G,0.16
ALCAM,CD3G,0.1578947368421052
IL2RB,CD3G,0.1578947368421052
GP6,CD40,0.1372549019607843
TNFRSF4,CD40,0.1346153846153846
BST2,CD40,0.1323529411764706
PROCR,CD40,0.12
CD58,CD40,0.1176470588235294
CD22,CD40,0.1147540983606557
CD70,CD40,0.1132075471698113
SDC1,CD40,0.1111111111111111
TFRC,CD40,0.1111111111111111
IL2RB,CD44,0.1481481481481481
CD58,CD44,0.1458333333333333
GP6,CD44,0.1428571428571428
ITGA2B,CD44,0.1346153846153846
FCGR2A,CD44,0.1333333333333333
ICAM1,CD44,0.1285714285714285
HLA-C,CD44,0.125
PROCR,CD44,0.125
IL10RA,CD44,0.1224489795918367
IL2RG,CD44,0.1206896551724138
VAMP5,CD44,0.12
PODXL,CD44,0.1186440677966101
ITGA5,CD44,0.1168831168831168
BCAM,CD44,0.1166666666666666
SDC4,CD44,0.1166666666666666
EMR2,CD44,0.1153846153846153
CD55,CD46,0.2272727272727272
PROCR,CD46,0.21875
GYPA,CD46,0.1851851851851851
CR2,CD46,0.1794871794871795
GP6,CD46,0.1714285714285714
HLA-C,CD46,0.1707317073170731
CD70,CD46,0.1666666666666666
TNFRSF4,CD46,0.1666666666666666
ICAM1,CD46,0.1636363636363636
PVRL4,CD46,0.1612903225806451
CD82,CD46,0.1538461538461538
CD53,CD46,0.1515151515151515
CD79B,CD46,0.1470588235294117
ALCAM,CD46,0.1463414634146341
BSG,CD46,0.1454545454545454
CD244,CD46,0.1428571428571428
CD53,CD47,0.1944444444444444
CD58,CD47,0.1842105263157894
SDC4,CD47,0.1632653061224489
TMC6,CD47,0.1578947368421052
CD82,CD47,0.1290322580645161
PROCR,CD47,0.1282051282051282
CD59,CD47,0.1276595744680851
HLA-B,CD47,0.125
TMEM63A,CD47,0.125
GP6,CD47,0.1219512195121951
VAMP5,CD47,0.1219512195121951
C19orf59,CD47,0.1212121212121212
SLC2A3,CD47,0.12
SDC1,CD47,0.1153846153846153
GPR84,CD47,0.1142857142857142
ITGB2,CD47,0.1139240506329113
CDCP1,CD52,0.2
OMG,CD52,0.2
PRSS27,CD52,0.2
SIGLEC6,CD52,0.2
ENHO,CD52,0.1818181818181818
GYPC,CD52,0.1818181818181818
MFSD6,CD52,0.1818181818181818
MUC15,CD52,0.1818181818181818
ABHD15,CD52,0.1666666666666666
GLIPR1,CD52,0.1666666666666666
TFPI,CD52,0.1666666666666666
XKR4,CD52,0.1666666666666666
CD55,CD52,0.1612903225806451
NCF4,CD52,0.1578947368421052
SPINT1,CD52,0.1578947368421052
CPPED1,CD52,0.1538461538461538
C19orf59,CD53,0.3846153846153846
CD82,CD53,0.3333333333333333
CD79B,CD53,0.3157894736842105
TMC6,CD53,0.3157894736842105
CD37,CD53,0.3076923076923077
CLEC2B,CD53,0.2941176470588235
GYPA,CD53,0.2857142857142857
SCUBE3,CD53,0.2777777777777778
ALCAM,CD53,0.2692307692307692
GPR84,CD53,0.25
GYPB,CD53,0.25
PROCR,CD53,0.25
UBL3,CD53,0.25
CD58,CD53,0.238095238095238
TMEM63A,CD53,0.238095238095238
GP6,CD53,0.2272727272727272
CD46,CD55,0.2272727272727272
CD59,CD55,0.2195121951219512
CR2,CD55,0.1707317073170731
CD58,CD55,0.1666666666666666
HLA-C,CD55,0.1627906976744186
CD52,CD55,0.1612903225806451
PVRL4,CD55,0.1515151515151515
COPB1,CD55,0.1463414634146341
C1R,CD55,0.1388888888888889
PROCR,CD55,0.1388888888888889
LPAR2,CD55,0.1351351351351351
GYPA,CD55,0.1333333333333333
HLA-B,CD55,0.1320754716981132
CFH,CD55,0.131578947368421
GP6,CD55,0.131578947368421
ITLN1,CD55,0.131578947368421
CD82,CD58,0.2857142857142857
CD37,CD58,0.2666666666666666
GYPC,CD58,0.2666666666666666
HLA-C,CD58,0.2413793103448276
CD53,CD58,0.238095238095238
DOK3,CD58,0.2352941176470588
PROCR,CD58,0.2272727272727272
SIGLEC9,CD58,0.2222222222222222
SLC2A3,CD58,0.21875
BROX,CD58,0.2142857142857142
GYPB,CD58,0.2142857142857142
UBL3,CD58,0.2142857142857142
HCST,CD58,0.2105263157894736
HLA-B,CD58,0.2105263157894736
HMMR,CD58,0.2105263157894736
ICAM2,CD58,0.2105263157894736
PROCR,CD59,0.25
GP1BA,CD59,0.2432432432432432
PROS1,CD59,0.2333333333333333
CD55,CD59,0.2195121951219512
LMAN1,CD59,0.2162162162162162
CD53,CD59,0.2142857142857142
TMC6,CD59,0.2068965517241379
COPA,CD59,0.2058823529411764
COPB1,CD59,0.2058823529411764
CR1L,CD59,0.2
LMAN2,CD59,0.1944444444444444
PLAU,CD59,0.1914893617021276
HLA-C,CD59,0.1891891891891892
CKAP4,CD59,0.1875
ITM2B,CD59,0.1875
MLEC,CD59,0.1724137931034483
LAMP2,CD63,0.18
PROCR,CD63,0.1714285714285714
GPC1,CD63,0.1702127659574468
ARL8A,CD63,0.1627906976744186
VASN,CD63,0.1621621621621621
ITM2B,CD63,0.1578947368421052
PODXL,CD63,0.1521739130434782
BLVRB,CD63,0.1470588235294117
KISS1R,CD63,0.1470588235294117
ATP6V1B2,CD63,0.1428571428571428
CD53,CD63,0.1428571428571428
CD82,CD63,0.1428571428571428
PMEL,CD63,0.1428571428571428
ATP6V0A1,CD63,0.14
LAPTM4B,CD63,0.1395348837209302
LMAN2,CD63,0.1395348837209302
GLIPR1,CD68,0.3125
TMEM55A,CD68,0.2631578947368421
MFSD6,CD68,0.25
CMTM6,CD68,0.238095238095238
ORAI3,CD68,0.2222222222222222
TMEM59,CD68,0.2142857142857142
LAMP2,CD68,0.2105263157894736
ITM2C,CD68,0.2083333333333333
SLC2A6,CD68,0.2083333333333333
CD7,CD68,0.2
LAPTM4B,CD68,0.2
NPDC1,CD68,0.2
RABAC1,CD68,0.2
SLC44A5,CD68,0.2
SUSD3,CD68,0.2
ARL8A,CD68,0.1935483870967742
CLEC2B,CD69,0.3846153846153846
KLRC3,CD69,0.3333333333333333
CD79B,CD69,0.3125
CLEC2D,CD69,0.2857142857142857
GYPA,CD69,0.2727272727272727
NOMO2,CD69,0.2727272727272727
MILR1,CD69,0.25
SIGLEC7,CD69,0.25
SIGLEC9,CD69,0.2307692307692307
EVI2A,CD69,0.2222222222222222
GYPB,CD69,0.2222222222222222
MIPOL1,CD69,0.2222222222222222
UHRF1BP1,CD69,0.2222222222222222
TNFRSF9,CD69,0.2142857142857142
CD3D,CD69,0.2105263157894736
ACYP2,CD69,0.2
MFSD6,CD7,0.4
PAQR6,CD7,0.4
GLIPR1,CD7,0.3636363636363636
NPDC1,CD7,0.3333333333333333
ORAI3,CD7,0.3333333333333333
SUSD3,CD7,0.3333333333333333
CDCP1,CD7,0.3
PTPRCAP,CD7,0.3
PAQR7,CD7,0.2857142857142857
RABAC1,CD7,0.2857142857142857
SLC44A5,CD7,0.2857142857142857
CD244,CD7,0.2777777777777778
EMP3,CD7,0.2727272727272727
GYPC,CD7,0.2727272727272727
MS4A6A,CD7,0.2727272727272727
MS4A6E,CD7,0.2727272727272727
TNFSF10,CD70,0.2962962962962963
LTB,CD70,0.2608695652173913
CD82,CD70,0.25
TNFSF9,CD70,0.25
SECTM1,CD70,0.2272727272727272
CD53,CD70,0.217391304347826
CD79B,CD70,0.2083333333333333
TNFRSF18,CD70,0.2083333333333333
CD58,CD70,0.2
ALCAM,CD70,0.1935483870967742
GYPB,CD70,0.1875
TNFSF14,CD70,0.1875
UBL3,CD70,0.1875
GPRC5A,CD70,0.1851851851851851
CLEC2B,CD70,0.1818181818181818
SIGLEC6,CD70,0.1818181818181818
BST2,CD74,0.1142857142857142
CLEC2B,CD79B,0.3529411764705882
CD53,CD79B,0.3157894736842105
CD69,CD79B,0.3125
ALCAM,CD79B,0.3076923076923077
CD82,CD79B,0.3076923076923077
ICOSLG,CD79B,0.3043478260869565
MS4A2,CD79B,0.2777777777777778
NCR3,CD79B,0.2777777777777778
CD3D,CD79B,0.2727272727272727
GYPA,CD79B,0.2666666666666666
SECTM1,CD79B,0.2631578947368421
CD83,CD79B,0.25
FCGR1A,CD79B,0.25
CD3G,CD79B,0.2413793103448276
CLEC4A,CD79B,0.24
TNFRSF18,CD79B,0.238095238095238
TNFRSF14,CD80,0.2941176470588235
TNFRSF4,CD80,0.2258064516129032
TMIGD2,CD80,0.2222222222222222
MOG,CD80,0.1851851851851851
MS4A2,CD80,0.1851851851851851
PVRL4,CD80,0.1851851851851851
MS4A6A,CD80,0.1739130434782608
MS4A6E,CD80,0.1739130434782608
SMIM1,CD80,0.1739130434782608
CLDN6,CD80,0.1724137931034483
CLDN9,CD80,0.1666666666666666
CR2,CD80,0.1666666666666666
GYPA,CD80,0.1666666666666666
ULBP2,CD80,0.1666666666666666
MS4A3,CD80,0.16
CD3D,CD80,0.15625
GYPB,CD82,0.75
UBL3,CD82,0.75
CD37,CD82,0.5
GYPC,CD82,0.5
GYPE,CD82,0.5
PEBP4,CD82,0.5
GYPA,CD82,0.4285714285714285
BEND7,CD82,0.4
BROX,CD82,0.4
C2orf88,CD82,0.4
CCDC70,CD82,0.4
GSTCD,CD82,0.4
NPDC1,CD82,0.4
PDZK1IP1,CD82,0.4
SUSD3,CD82,0.4
KCNJ15,CD82,0.375
CLEC2B,CD83,0.2941176470588235
CD79B,CD83,0.25
CSF3R,CD83,0.25
GYPB,CD83,0.25
TNFRSF18,CD83,0.25
TNFRSF9,CD83,0.2352941176470588
CD82,CD83,0.2307692307692307
PTPRCAP,CD83,0.2307692307692307
MS4A2,CD83,0.2222222222222222
GYPC,CD83,0.2142857142857142
ICOSLG,CD83,0.2083333333333333
CD53,CD83,0.2
GYPA,CD83,0.2
IL9R,CD83,0.2
RHBDL1,CD83,0.2
BTN2A1,CD83,0.1875
ICOSLG,CD84,0.2258064516129032
CD79B,CD84,0.2142857142857142
CLEC2B,CD84,0.1923076923076923
CD3G,CD84,0.1891891891891892
SLAMF6,CD84,0.1851851851851851
CD83,CD84,0.1785714285714285
GYPA,CD84,0.1739130434782608
ALCAM,CD84,0.1666666666666666
CD244,CD84,0.1666666666666666
CD3D,CD84,0.1612903225806451
CD69,CD84,0.16
CCDC92,CD84,0.1538461538461538
CD7,CD84,0.1538461538461538
TNFRSF9,CD84,0.1538461538461538
MS4A2,CD84,0.1481481481481481
NCR3,CD84,0.1481481481481481
GP1BA,CD9,0.1860465116279069
ITGA2B,CD9,0.1842105263157894
ICAM1,CD9,0.1818181818181818
PROCR,CD9,0.1764705882352941
ALCAM,CD9,0.1707317073170731
MFGE8,CD9,0.1707317073170731
ICAM2,CD9,0.1612903225806451
TNFRSF9,CD9,0.1612903225806451
SIGLEC6,CD9,0.15625
CSF3R,CD9,0.1538461538461538
PTPRA,CD9,0.1538461538461538
TES,CD9,0.1515151515151515
ITGB2,CD9,0.1506849315068493
ENTPD1,CD9,0.15
CD82,CD9,0.1481481481481481
SEMA7A,CD9,0.1458333333333333
GYPB,CD99,0.375
CD82,CD99,0.3333333333333333
LRRC8B,CD99,0.3076923076923077
GYPC,CD99,0.3
CNRIP1,CD99,0.2727272727272727
GYPA,CD99,0.2727272727272727
BSDC1,CD99,0.25
DNAJC12,CD99,0.25
DOK3,CD99,0.25
GYPE,CD99,0.25
KCNJ15,CD99,0.25
MAGEA1,CD99,0.25
NBPF1,CD99,0.25
RALGPS2,CD99,0.25
SIGLEC7,CD99,0.25
TTC17,CD99,0.25
ANAPC16,CDC20,0.2647058823529412
MAD2L1,CDC20,0.2083333333333333
KIF2A,CDC20,0.196078431372549
FBXO5,CDC20,0.1851851851851851
BUB3,CDC20,0.1794871794871795
CENPF,CDC20,0.1746031746031746
UBE2S,CDC20,0.1739130434782608
CCNF,CDC20,0.1521739130434782
TPX2,CDC20,0.1458333333333333
PRC1,CDC20,0.14
PSRC1,CDC20,0.1363636363636363
SGOL1,CDC20,0.1363636363636363
MAD1L1,CDC20,0.1304347826086956
SPC24,CDC20,0.1282051282051282
BEX4,CDC20,0.125
KLHL6,CDC20,0.125
CDC42BPB,CDC42BPA,0.6666666666666666
OXSR1,CDC42BPA,0.34375
MAP3K8,CDC42BPA,0.3333333333333333
NUAK2,CDC42BPA,0.32
CDK15,CDC42BPA,0.3076923076923077
PIM3,CDC42BPA,0.3076923076923077
TSSK3,CDC42BPA,0.3043478260869565
SGK494,CDC42BPA,0.2857142857142857
TNIK,CDC42BPA,0.275
AAK1,CDC42BPA,0.2727272727272727
MAST4,CDC42BPA,0.2608695652173913
SNRK,CDC42BPA,0.2608695652173913
ALPK1,CDC42BPA,0.25
CDK18,CDC42BPA,0.25
HIPK3,CDC42BPA,0.25
PRKACB,CDC42BPA,0.2432432432432432
CDC42BPA,CDC42BPB,0.6666666666666666
HIPK3,CDC42BPB,0.2857142857142857
TNIK,CDC42BPB,0.2727272727272727
OXSR1,CDC42BPB,0.2631578947368421
MAST4,CDC42BPB,0.2592592592592592
PRKACB,CDC42BPB,0.2439024390243902
MAP3K12,CDC42BPB,0.238095238095238
MAP3K8,CDC42BPB,0.2333333333333333
KALRN,CDC42BPB,0.2307692307692307
SGK494,CDC42BPB,0.2307692307692307
NUAK2,CDC42BPB,0.2258064516129032
KSR1,CDC42BPB,0.2195121951219512
CDK15,CDC42BPB,0.21875
PIM3,CDC42BPB,0.21875
PKN2,CDC42BPB,0.2181818181818181
SNRK,CDC42BPB,0.2142857142857142
CDC42EP3,CDC42EP1,0.5882352941176471
CDC42EP5,CDC42EP1,0.5294117647058824
C15orf62,CDC42EP1,0.4666666666666667
FBLIM1,CDC42EP1,0.2857142857142857
SH3KBP1,CDC42EP1,0.25
GAN,CDC42EP1,0.2352941176470588
TTC17,CDC42EP1,0.2352941176470588
ABTB1,CDC42EP1,0.2222222222222222
CD99,CDC42EP1,0.2222222222222222
EPB41L1,CDC42EP1,0.2222222222222222
ARHGAP5,CDC42EP1,0.217391304347826
ZYX,CDC42EP1,0.2142857142857142
KRT18,CDC42EP1,0.2121212121212121
GRAP2,CDC42EP1,0.2105263157894736
PPFIBP1,CDC42EP1,0.2105263157894736
REPS2,CDC42EP1,0.2105263157894736
CDC42EP1,CDC42EP3,0.5882352941176471
CDC42EP5,CDC42EP3,0.5625
C15orf62,CDC42EP3,0.5
TTC17,CDC42EP3,0.3333333333333333
CDC42SE1,CDC42EP3,0.2631578947368421
TAX1BP3,CDC42EP3,0.2608695652173913
GAN,CDC42EP3,0.25
